CID,TRANSIENT_NAME,RA,DEC
1654087,DES16C3fhi,53.016266,-28.140074
1654091,DES16C3fhj,53.273155,-27.815071
1654092,DES16S1fiv,42.824451,0.041404
1654104,DES16C3fqv,52.303471,-28.678419
1654105,DES16C3fqn,53.071022,-28.529701
1654106,DES16C3fqo,52.580200,-27.804253
1654130,DES16C3ftp,51.946125,-27.555231
1654135,DES16C3fqw,51.464893,-27.977297
1654141,DES16C3fqq,52.917461,-27.176725
1654144,DES16S1fhl,43.349957,0.273042
1654149,DES16S1fhn,42.872681,0.426575
1654150,DES16S1fqt,43.522678,0.093717
1654156,DES16S1fhm,43.082550,0.446013
1654160,DES16S1fiu,41.937946,0.031499
1654167,NULL,43.286453,0.175459
1654169,DES16C1fhp,54.603298,-26.442949
1654180,DES16C1fxr,55.039761,-27.414339
1654183,DES16C1fxs,53.796112,-26.338535
1654190,DES16C3fhr,52.638348,-28.502255
1654194,DES16C3fho,52.889332,-28.211079
1654198,DES16C3fto,53.130161,-28.074005
1655035,DES16S2fqy,42.036453,-0.686409
1655041,DES16S2fiz,40.677918,-1.069206
1655045,DES16S2ggf,42.011231,-0.533758
1655051,DES16S2fiy,40.560307,-0.362329
1655057,DES16S2ggi,41.347050,-0.605180
1655064,DES16S2fht,40.794937,-1.143852
1655070,DES16S1fhw,42.972240,0.370081
1655081,DES16C3fhu,52.005898,-28.127203
1655083,DES16C3fhx,53.313789,-28.187473
1655086,DES16C3fhz,51.794292,-28.319025
1655088,DES16S1fjb,42.604248,-0.743661
1655099,DES16C3frb,52.475636,-28.455135
1655102,DES16C3fib,52.079880,-28.803339
1655108,DES16C3fja,52.990105,-27.751066
1655123,DES16C3frc,52.218426,-27.452648
1655127,DES16S1ggh,42.541985,0.627645
1655159,DES16C1gst,54.088913,-28.067295
1655162,DES16C1ftq,53.735191,-27.001335
1655165,DES16C1ggg,54.525456,-27.867876
1655170,DES16C1hdw,54.988281,-27.164118
1655173,DES16C1fia,53.879662,-26.605570
1655176,DES16C1fjc,54.027103,-27.568941
1655179,DES16C1fid,53.828621,-27.530441
1655182,DES16C1fjd,53.267105,-27.235392
1655185,DES16C3fig,52.222199,-29.038866
1655187,DES16C3fih,52.443184,-28.606127
1655191,DES16C3fjj,53.526375,-28.677683
1655200,DES16E1fnj,7.888921,-42.715981
1655203,DES16E1foi,8.101652,-42.690311
1655204,DES16E1gkq,7.647457,-42.155937
1655206,DES16E1fnr,7.342245,-42.031921
1655209,DES16E1fnn,9.006828,-42.656048
1655210,DES16E1fnm,7.641665,-43.043846
1655213,DES16E1fno,8.846545,-42.358818
1655216,DES16E1fvl,8.948744,-43.276016
1655217,DES16E2fns,10.012263,-43.275383
1655229,DES16C2fxu,55.010784,-29.300230
1655230,DES16C2fxq,54.912708,-28.612999
1655237,NULL,8.709306,-43.609253
1655243,DES16X3frd,36.566116,-5.379706
1655244,DES16X3foe,35.779114,-4.733099
1655249,DES16C2fnq,54.013035,-29.196741
1656027,DES16S2fik,42.062546,-1.288930
1656028,DES16S2fii,40.273819,-0.856106
1656029,DES16S2fqz,41.034119,-0.763330
1656050,NULL,41.579598,-0.177287
1656057,DES16S2ggj,41.925484,-0.618144
1656068,DES16S2fjk,41.588348,-1.922956
1656080,DES16S2fra,40.819225,-1.173067
1656081,DES16S1gqy,42.287769,-0.455927
1656082,DES16S1fjh,42.341538,-0.384744
1656083,DES16S1fje,42.424519,-0.408213
1656085,DES16S1fil,42.404991,-0.174605
1656086,DES16S1fiw,42.915646,0.534709
1656089,DES16C3fim,52.103142,-27.843042
1656090,DES16C3frf,52.722656,-28.867201
1656096,DES16C3fjf,52.039154,-28.368910
1656107,DES16S1fre,43.894856,-0.022932
1656128,DES16C3frg,52.054405,-27.330427
1656150,DES16C1fip,53.830113,-27.524336
1656151,NULL,54.358582,-26.483732
1656153,DES16C1gsv,54.422630,-26.514820
1656154,DES16C1gsu,54.382080,-26.523844
1656155,DES16C1fir,54.562401,-27.517689
1656157,DES16C1fjg,54.769577,-27.491341
1656165,DES16C1fji,54.437172,-27.757448
1656167,DES16C3hez,51.871647,-28.037939
1656175,DES16C3ftr,52.653427,-28.713457
1656182,DES16C3fit,53.515968,-27.509590
1657022,DES16E1ftv,7.080987,-43.413586
1657025,DES16E1fts,8.596618,-42.728642
1657028,DES16E1fnw,6.847240,-42.456677
1657031,DES16E1fob,6.864550,-42.446495
1657039,DES16E1fon,6.989981,-42.521992
1657045,DES16E2foa,9.796309,-44.042950
1657047,DES16E2gco,10.481884,-43.698250
1657054,DES16E2fnu,8.271881,-43.811039
1657058,DES16C2fop,53.112648,-29.174662
1657062,DES16E2fod,8.509026,-43.603870
1657064,NULL,8.866219,-43.327446
1657066,DES16E2gwd,8.869050,-44.385731
1657073,DES16X3foc,36.909779,-5.204072
1657074,DES16X3foo,36.031906,-4.079093
1657075,DES16X3gnc,36.584469,-3.973312
1657076,DES16X3fnv,36.622177,-4.973300
1657083,DES16C2fnx,55.252358,-29.517731
1657088,DES16X3fnz,36.989555,-5.056618
1658020,DES16E1fny,9.084402,-42.685902
1658022,DES16E1fot,8.775142,-43.195583
1658024,DES16E1fos,7.232391,-42.195225
1658026,DES16E1fof,6.843010,-42.485729
1658031,DES16E1fok,6.850790,-43.507145
1658033,DES16E1fov,8.523277,-43.675621
1658035,DES16E1fog,7.848701,-42.196751
1658040,DES16E1fou,8.235181,-42.606129
1658045,DES16E2fvm,9.339047,-44.421257
1658051,DES16E2fvn,8.744052,-44.083107
1658055,DES16E1foh,8.502884,-43.962734
1658056,DES16E1foj,8.316943,-42.945572
1658058,NULL,8.429594,-42.988545
1658061,NULL,53.577828,-29.004578
1658064,DES16C2fow,54.585953,-28.475746
1658066,DES16C2fxt,54.556789,-29.496431
1658072,DES16C2fxv,53.864689,-28.618582
1658076,DES16X3for,35.560452,-4.718977
1658077,DES16X3fol,35.651806,-4.619326
1658082,DES16C2hdx,54.372376,-29.784164
1658088,DES16X3fom,35.920677,-3.787904
1659017,DES16X2frk,34.806900,-6.583790
1659018,DES16X2frl,36.051384,-6.320421
1659022,DES16X2fxz,36.122452,-7.080552
1659028,DES16X2frp,36.104206,-7.266099
1659035,DES16X2frr,36.182503,-5.877590
1659039,DES16X2frx,36.312050,-5.877703
1659044,DES16X1frs,35.512772,-5.051610
1659046,DES16X1gkr,35.061672,-5.701339
1659049,DES16X2guf,35.330113,-5.710126
1659061,DES16S1gqz,42.924988,0.536330
1659079,DES16S1frt,42.899860,0.462859
1659088,DES16S2gra,40.831642,-1.751460
1659122,DES16C1fuc,54.534920,-27.754091
1659125,DES16C1hdy,54.692108,-26.441881
1659126,DES16C1ftt,53.338844,-27.419525
1659128,DES16C1ftu,53.931915,-26.169321
1659129,DES16E1ftw,7.368627,-43.449360
1659136,DES16E1ftx,6.787300,-42.519821
1659138,DES16E1fud,8.482921,-43.545651
1660018,DES16X2fxw,36.209900,-5.864362
1660030,DES16X2frq,34.932594,-7.014301
1660032,DES16X2fru,34.942032,-6.947960
1660050,DES16X1fri,34.442940,-5.622997
1660087,DES16S1ggl,43.488083,0.576552
1660097,DES16S1frh,41.855003,0.089753
1660108,DES16S2gyk,40.467194,-1.538893
1660115,DES16S2fry,40.534721,-1.573968
1660121,DES16S2frj,41.380222,-1.720043
1660134,DES16X3frz,35.884171,-4.635723
1660135,DES16X3fxx,36.321709,-3.990960
1660136,DES16C3gpb,52.317223,-27.542349
1660138,DES16C3fsh,52.880444,-27.373842
1660146,DES16S2fsl,40.874214,-0.394199
1660150,NULL,36.129967,-4.245348
1660151,NULL,52.107559,-28.685310
1661026,DES16X2frm,35.248459,-6.164107
1661027,DES16X2frn,35.458244,-5.728612
1661033,DES16X1fro,35.267338,-5.386997
1661034,DES16X1fsd,34.639442,-4.139356
1661035,NULL,34.022240,-4.987477
1661041,DES16X1gwe,34.854538,-4.422573
1661052,DES16X1fse,35.146183,-4.887342
1661060,NULL,43.476162,0.407078
1661078,DES16S2ggk,41.039093,-1.688080
1661094,NULL,36.330341,-4.588624
1661096,DES16C3gbe,52.768715,-28.338575
1661102,DES16S2fsi,40.892616,-1.106338
1661108,DES16X3fsj,37.238907,-4.789186
1662023,DES16X2fxy,35.454948,-6.451896
1662028,NULL,36.356083,-6.599883
1662041,DES16X2frv,35.648155,-5.982033
1662067,DES16X1fsf,35.032276,-5.457521
1662089,DES16S1gyl,42.869408,0.480942
1662096,NULL,43.594502,-0.187572
1662115,DES16X3fsn,36.238957,-4.628629
1662116,DES16C3fsu,53.594791,-27.722197
1662137,DES16C3fuk,53.119049,-28.694094
1662139,DES16C3fsr,52.108486,-28.144625
1662144,DES16C1gpc,53.697105,-26.441639
1662145,NULL,54.491001,-26.460049
1662148,DES16E1fty,8.407927,-43.216270
1662149,DES16E1fuf,8.014092,-42.198277
1662150,DES16E1fub,7.092012,-43.312687
1662151,DES16E1fua,7.369279,-43.276485
1662152,DES16E1gks,8.112881,-43.155735
1662154,DES16E1fue,8.471032,-42.469589
1662155,DES16C3ftz,53.297020,-27.495741
1662158,DES16C3fuj,53.582172,-28.384277
1662159,NULL,53.257637,-27.567545
1663018,DES16X2fss,36.158306,-6.672904
1663019,DES16X2fsq,36.562313,-6.565527
1663020,DES16X2fsk,35.222244,-5.574679
1663027,DES16X2fsa,35.813259,-6.206291
1663033,DES16X2fsb,35.114937,-5.657416
1663036,DES16X2fsv,35.598431,-6.386701
1663039,DES16X2ftc,36.472786,-6.596098
1663052,DES16X2fsc,35.471306,-5.935431
1663053,DES16X2fst,35.593437,-5.957614
1663055,DES16X1fsg,35.272526,-4.951637
1663070,DES16X1fsz,34.397629,-5.556044
1663073,DES16X1ftb,34.800331,-4.036669
1663076,DES16X1fsm,34.913139,-3.993871
1663125,NULL,41.559429,-0.775127
1663135,DES16S2fsp,40.649616,-0.895791
1663138,DES16X3fsy,35.563156,-5.075877
1663140,DES16S2fsw,41.218796,-0.980831
1663141,DES16S2fsx,41.280102,-0.375941
1663146,NULL,41.077255,-0.744084
1663153,NULL,52.040207,-27.785980
1663166,NULL,53.863033,-27.312292
1663167,DES16E1fuq,9.290042,-43.091095
1663172,DES16E1fun,7.261924,-43.509460
1663173,DES16E1gug,8.816287,-43.195305
1663175,DES16E1fug,7.824993,-43.708340
1664024,DES16C1fum,54.237701,-27.801994
1664029,DES16E1fuo,7.049402,-43.458672
1664030,NULL,7.229656,-43.423851
1664038,DES16C3fup,51.919762,-28.441279
1664042,DES16C3fuh,52.334877,-27.452906
1664053,DES16E2fwa,10.249764,-43.397945
1664057,DES16E2fwc,10.533580,-43.766293
1664058,DES16E2fvo,8.599408,-44.581993
1664062,DES16E2fwd,8.577963,-44.469135
1664063,DES16X3fwb,36.810204,-3.931223
1664064,DES16X3fvp,36.088188,-5.402956
1664065,DES16X3fwi,36.566341,-5.312134
1664073,DES16C2fya,53.943035,-29.572773
1665024,DES16E1gkt,8.652713,-42.465725
1665025,DES16E1fui,6.837010,-42.484463
1665026,DES16E1ful,6.840331,-42.481792
1666017,DES16E2fvq,9.052952,-44.692753
1667017,DES16E2fvw,10.507936,-44.143021
1667021,DES16E2fwe,10.102892,-44.527954
1667029,DES16X3fvr,37.308498,-4.674757
1668017,DES16E2fwj,9.619856,-43.800041
1668018,DES16E2fvs,9.632828,-43.793476
1668019,DES16E2fvv,9.675712,-43.818420
1668020,DES16E2fwg,9.679523,-43.815712
1668029,DES16E2gcp,8.754204,-43.589092
1668030,DES16E2fvu,9.016710,-43.183228
1668034,DES16X3fvt,36.935947,-5.057571
1668039,DES16C2fza,54.787407,-29.641052
1669022,NULL,10.489359,-43.722622
1669025,DES16E2fwf,10.521289,-44.596176
1669027,DES16E2fvx,9.167536,-44.663796
1669029,DES16E2fvy,9.386361,-44.683567
1669034,DES16X3fvz,37.294224,-4.778451
1669035,DES16X3fwh,37.339111,-4.800028
1669043,NULL,55.249130,-29.553753
1670017,NULL,55.006512,-29.273445
1670018,DES16C2fyb,54.889957,-29.274136
1670023,DES16C2ggm,53.624149,-28.948416
1670024,DES16C2fzg,53.732159,-29.059021
1672017,DES16X2fye,36.230797,-6.421944
1672051,DES16X2geg,35.420250,-7.002017
1672077,DES16S1fyd,42.926613,-0.291732
1672097,NULL,53.304909,-27.712236
1672114,DES16C2fyc,54.791187,-29.918556
1672116,DES16C2fyg,54.765739,-29.656179
1672129,DES16X3gae,36.383083,-5.301052
1672130,DES16X3gah,35.853832,-5.384594
1672133,NULL,35.874634,-5.332149
1673020,DES16X1gem,33.737553,-5.409158
1673022,DES16X1fyf,33.810425,-5.413167
1673026,DES16X1geh,34.753914,-3.959665
1673029,DES16S2fyh,41.079975,-1.771180
1673041,DES16S2ggn,40.989780,-0.533346
1673047,DES16S2fzj,40.280598,-0.782661
1673058,DES16S2fyo,41.884201,-1.126338
1673064,DES16C1ggo,53.672295,-26.844786
1673065,DES16C1fyj,53.160576,-27.063477
1673068,DES16C3fym,53.431774,-27.463429
1673069,DES16C1gaf,53.361671,-27.039295
1673072,DES16X2gei,35.237316,-6.294120
1673075,DES16X3fyi,35.800007,-4.609228
1673076,DES16C1ggq,54.143517,-26.816103
1673077,DES16C1fzw,53.457054,-27.193928
1673083,DES16C3fzk,53.690235,-28.407196
1673093,DES16S1fyr,41.972691,0.404776
1673096,DES16S1fyk,43.308243,-0.650617
1673097,DES16S1fzl,43.250980,0.508753
1673115,NULL,53.294540,-27.567411
1673122,DES16S1fzm,42.111397,-0.523480
1673127,DES16C2ggp,53.671669,-29.456171
1673130,DES16C2gai,54.783505,-28.809420
1673140,DES16C3gag,52.229443,-29.070149
1674019,DES16X1fyl,35.079655,-4.847635
1674020,NULL,35.086819,-4.827769
1674022,DES16X1fyn,35.210766,-4.301476
1674031,DES16X2fys,34.923573,-6.994517
1674054,DES16X2gap,36.317516,-5.886800
1674071,DES16C1fzn,53.620689,-26.724798
1674073,DES16C1fyp,54.859413,-27.894617
1674074,DES16C1gdf,54.111641,-26.647116
1674077,DES16C1fzo,53.436333,-27.243824
1674078,DES16C1fyq,53.439117,-27.181610
1674080,DES16C1fzp,53.447929,-27.254404
1674081,DES16C1ggr,54.183338,-26.878986
1674083,DES16C1fyt,53.512131,-27.265299
1674084,DES16C1fyx,53.537666,-27.223373
1674089,DES16C3fyw,51.955593,-27.810755
1674090,DES16C3gal,52.931732,-27.924196
1674126,DES16C3fzq,52.625042,-28.444332
1674138,DES16C2fyu,54.115486,-28.767820
1674141,DES16C2hdz,54.414356,-28.496782
1675018,NULL,34.851376,-4.704379
1675043,DES16S2fyv,41.166126,-0.808387
1675056,DES16X2fzs,35.234890,-6.469722
1675057,DES16X3fyz,36.575699,-4.422858
1675062,DES16X3fyy,37.302174,-4.804297
1675064,DES16C3fzr,51.847260,-28.130518
1675092,DES16C3gel,52.184700,-27.550667
1675096,DES16C3gen,52.337746,-27.479265
1675099,DES16C3gek,51.524143,-28.182329
1675100,DES16C3gej,51.745586,-28.252258
1675111,NULL,54.474011,-29.667118
1675115,DES16C2fzt,54.483357,-29.310890
1675120,DES16C2fzf,54.070484,-29.226858
1675122,DES16C2gam,54.396355,-29.007423
1675131,DES16X1gnd,35.381310,-5.303674
1676019,DES16X1gwf,34.273975,-4.187216
1676024,NULL,34.173935,-4.469993
1676034,DES16X2fzb,35.226414,-5.768879
1676060,DES16C1fzc,55.120701,-27.296417
1676071,DES16C1fzu,55.311600,-27.148789
1676072,DES16C1fze,54.122967,-27.868208
1676091,NULL,43.091663,0.456350
1676108,DES16S1fzh,43.299908,0.531220
1676119,DES16S1ggs,41.925026,0.032980
1676120,DES16S1fzv,41.964397,0.099511
1676123,DES16C2fzi,54.237797,-29.775219
1676125,DES16C2grb,54.590698,-28.219618
1676126,DES16C2ggt,53.891174,-29.224821
1677017,DES16X1gaj,33.733334,-4.796387
1678017,DES16X3gak,36.069347,-4.747819
1679023,DES16C3gan,52.113762,-28.073900
1679024,DES16C3gao,52.668480,-27.379332
1680022,DES16E1gbf,8.313430,-43.544727
1680023,DES16E1gbg,6.607187,-43.012447
1680024,NULL,6.755054,-42.880043
1680032,DES16E1gbh,8.299556,-42.396893
1680033,NULL,6.850219,-42.479679
1680040,NULL,7.306716,-43.258785
1681017,DES16C3gim,52.305462,-28.532440
1681021,DES16E1guh,8.419186,-42.740746
1681028,DES16E1gbi,7.140952,-43.479115
1681033,DES16E1gbn,7.907057,-42.562676
1681035,DES16E1gbj,8.224818,-42.554035
1681036,DES16E1gby,8.269651,-42.561478
1681037,DES16E1gbk,7.325077,-43.483967
1682018,DES16C3gbl,52.727707,-27.652779
1682019,NULL,7.070839,-43.673718
1682020,DES16E1gfm,8.463544,-42.618359
1682024,DES16E1gbx,7.757362,-43.217304
1682025,DES16E1gbm,7.980158,-43.413521
1682026,DES16E1gbp,7.821631,-43.254074
1682028,DES16E1gbq,7.785043,-43.257355
1682029,NULL,8.044938,-42.394558
1682032,DES16E1gbo,7.817948,-43.289047
1682033,DES16E1gbr,7.775490,-43.217026
1682034,NULL,9.097789,-42.579765
1682036,NULL,7.326407,-42.858910
1682040,DES16E1gbs,7.848266,-42.717453
1683021,DES16E1gbz,7.025944,-42.976200
1683022,DES16E1gku,7.377952,-42.395973
1683026,DES16E1gca,7.519986,-42.548222
1683027,DES16E1gbu,7.754854,-42.374016
1683029,DES16E1gbt,8.209010,-43.242146
1683031,DES16E2gcq,10.248816,-44.758026
1683037,DES16E2gcu,10.487537,-44.122505
1683039,DES16E2gct,9.691887,-43.282772
1684017,NULL,53.253552,-27.567532
1684020,DES16E1gbv,6.627445,-43.442677
1684023,DES16E1gbw,9.108500,-43.392654
1684034,NULL,7.574163,-43.069668
1685017,DES16E2gne,9.452807,-44.778297
1685019,DES16E2gcv,10.433314,-44.118919
1685023,DES16E2gcr,9.597370,-43.267525
1685027,DES16E2gcz,10.051284,-44.569737
1686020,DES16E2gcy,9.745413,-43.021088
1686028,DES16E2gcs,10.160275,-44.372395
1687022,DES16E2gcw,9.586012,-43.750313
1687024,DES16E2gcx,10.532402,-43.351376
1689020,DES16C2gdc,54.903057,-29.066265
1690028,DES16X2gfh,35.085522,-6.017516
1690035,DES16X3ges,35.874699,-3.876509
1690042,DES16X3geo,35.955517,-5.212866
1690045,DES16X1gfb,34.245853,-5.856924
1690052,NULL,36.157433,-6.098222
1690053,DES16X2gfi,35.565155,-5.936372
1690055,DES16C3geq,52.670704,-28.047819
1690058,DES16C3gep,52.208637,-28.326708
1691022,DES16C1gdg,54.359043,-26.512426
1691024,DES16C1gdh,54.324257,-27.073677
1692023,DES16C1gdi,54.611904,-26.368170
1692024,NULL,53.550167,-27.214800
1692030,DES16X3ger,36.156723,-4.238164
1693021,DES16X3gdj,36.899960,-4.836407
1695018,DES16X2gfe,35.496536,-5.469690
1695023,DES16X3geu,36.740418,-4.910662
1695027,DES16X2get,35.819988,-7.153346
1695028,DES16X2gez,35.627853,-5.778777
1695029,DES16X2gey,35.953999,-6.792202
1695032,NULL,35.704716,-5.841360
1695037,DES16X1gfj,34.675461,-5.314232
1695039,DES16X1gex,34.739716,-5.289464
1695051,NULL,52.048142,-28.796310
1696021,DES16X3gew,36.709969,-4.979657
1696022,NULL,36.019993,-5.287375
1696029,DES16X2gkv,36.279545,-5.796918
1696039,NULL,34.784679,-4.382257
1697018,DES16C3gfk,52.369537,-28.485331
1697022,NULL,52.631676,-28.797398
1697025,NULL,36.129250,-4.652704
1697026,DES16X3gff,36.702118,-5.116044
1697027,DES16X3gfa,36.736363,-5.392435
1697030,DES16X1gfl,34.924343,-5.036747
1697038,DES16X1gfc,34.483448,-5.436736
1697042,DES16X2gfd,34.739979,-6.798775
1698026,DES16X1gfg,33.740555,-5.388464
1698027,NULL,34.903389,-5.785069
1698030,NULL,35.299377,-6.646989
1698042,DES16X2hbq,36.271454,-6.819141
1698054,DES16C3ggu,52.800003,-28.577410
1699021,DES16X3ggw,36.006069,-3.684145
1699033,DES16S2gyn,41.854427,-0.346453
1699036,DES16S2ght,41.112827,-1.000598
1699038,DES16S2ghj,40.962841,-1.284667
1699050,DES16S1gym,42.752777,-0.071716
1699058,DES16C1gpg,54.755562,-27.843008
1699061,DES16C1gpe,54.536156,-26.764792
1699063,DES16C1gpf,53.308113,-27.015070
1699068,DES16C3ggv,53.516686,-28.286791
1699071,DES16C3ghq,53.677059,-28.339523
1699072,DES16C2ghe,53.696804,-28.326775
1699074,DES16C1ggy,53.818436,-27.687981
1699103,DES16C2grs,54.054062,-28.306889
1699105,DES16C2grd,54.708187,-28.239918
1699106,DES16C2grc,53.992359,-29.111816
1699114,DES16C3gin,52.762753,-28.291939
1699122,DES16C3ggx,53.059826,-27.475252
1699123,DES16C3gio,52.755192,-28.616381
1699125,DES16C3gip,52.712616,-27.816027
1699128,DES16C3gje,52.944550,-28.068468
1699130,DES16C3gis,53.052597,-27.515650
1699132,DES16C3gjc,53.051987,-28.337687
1699142,DES16X3gjm,36.680122,-4.481065
1699143,DES16X3gsw,35.905087,-4.008638
1699149,NULL,36.397316,-5.300769
1700017,DES16S2ghm,41.231888,-1.786848
1700022,DES16S2ghp,41.777710,-1.456249
1700026,DES16S2gre,41.762035,-0.997966
1700044,DES16C1ghx,54.581921,-27.315088
1700050,DES16C1gpd,54.392349,-27.454840
1700058,DES16C1hea,54.372368,-26.484037
1700059,DES16C1gha,54.432518,-26.483648
1700105,DES16C3giu,52.415016,-28.440306
1700109,DES16C3giq,52.432846,-27.649979
1700114,DES16C3giy,51.841850,-28.116402
1700120,DES16C3gjh,52.368416,-27.594711
1700125,DES16C3grf,52.173210,-28.632795
1700130,DES16X3giv,35.846737,-3.798705
1700131,DES16X3gjp,37.042587,-5.237720
1700134,DES16X3gir,36.660507,-3.763939
1700140,DES16X3git,36.932602,-4.850601
1701024,DES16S2gri,41.247013,-0.381532
1701028,DES16S2grg,41.340199,-1.529658
1701037,NULL,40.783272,-1.008995
1701038,NULL,40.807236,-1.022032
1701050,DES16C1ggz,53.655632,-26.738949
1701055,DES16C3ghz,52.244515,-28.944470
1701071,DES16C1ghv,54.491730,-26.588860
1701073,DES16S1ghb,43.040546,-0.085149
1701077,NULL,43.267143,0.946440
1701079,DES16S1gyo,43.037964,0.030214
1701083,DES16C2ghg,54.693821,-28.407957
1701085,DES16C2grh,54.124855,-28.674452
1701088,DES16C2gij,55.073906,-28.443201
1701104,DES16C3ghc,51.869614,-27.851997
1701106,DES16C3giw,51.669418,-28.346695
1701114,DES16C3gix,52.122589,-28.896658
1701116,DES16C3gja,52.624523,-27.814564
1701132,DES16X3gkw,36.024681,-4.748047
1701139,NULL,36.430805,-4.316531
1701167,DES16E1gkz,6.634841,-43.180706
1701169,DES16E1gla,6.947595,-43.237259
1701172,DES16X2guj,35.317841,-6.718152
1701176,DES16X2gui,35.912731,-6.110806
1701181,DES16X2gkx,36.190746,-5.877578
1701183,DES16X2guk,34.829502,-6.118289
1701186,NULL,34.860474,-6.123326
1701188,DES16X2gky,34.944408,-6.222298
1702020,DES16X3ghf,35.853924,-5.057542
1702027,DES16S2grj,40.776043,-0.882521
1702028,DES16S2gia,40.457504,-1.544979
1702030,DES16S2ghd,40.946816,-0.685322
1702031,DES16S2gib,40.804520,-0.465654
1702036,NULL,40.926403,-0.465499
1702037,DES16S2ghn,41.153908,-1.660066
1702038,DES16S2gif,40.521671,-0.486681
1702045,NULL,42.626633,-0.030479
1702046,DES16C1ghh,54.955505,-27.423601
1702054,DES16C1gzy,54.393147,-27.011103
1702056,DES16C1gph,53.489632,-26.530424
1702058,DES16C3giz,52.838642,-27.911539
1702059,DES16C3gic,53.271656,-27.620760
1702062,DES16S1gyq,42.549625,-0.681355
1702068,DES16S1gyp,42.255680,0.380720
1702076,DES16S1ghi,43.176807,0.183196
1702077,DES16S1gid,43.208298,0.206195
1702078,DES16S1ghk,43.250835,0.173513
1702080,DES16S1ghu,43.340084,0.253812
1702083,DES16C2gie,55.036106,-29.200348
1702085,DES16C2grk,55.068146,-29.288940
1702096,DES16C2grl,53.458302,-29.470303
1702099,DES16C2ghr,54.909023,-29.161121
1702110,DES16C3gjb,51.790604,-28.535086
1702112,DES16C3gjf,53.606587,-28.116587
1703019,DES16S2grm,41.660549,-1.701216
1703021,DES16S2ghl,40.138371,-1.021369
1703025,DES16S2grn,40.961166,-0.776634
1703026,DES16S2gro,40.982197,-0.732837
1703028,DES16S2gho,41.113789,-1.778534
1703044,NULL,41.633804,-0.109354
1703052,DES16S1gig,43.097046,0.174165
1703068,DES16C1gih,55.286961,-27.229376
1703069,DES16C1gpk,55.300934,-27.140585
1703071,DES16C3ghy,53.274059,-28.187256
1703072,DES16C1gpj,53.823910,-26.152575
1703074,DES16C1gii,55.256962,-27.531416
1703076,DES16C1gpi,53.535824,-27.027752
1703081,DES16C3ghw,51.690453,-27.659634
1703083,DES16C3ghs,51.832703,-27.634527
1703100,DES16S1grp,43.391930,0.405838
1703108,DES16C2heb,54.780514,-29.723864
1703111,DES16C2grr,55.126125,-29.683085
1703112,DES16C2gik,53.621132,-28.940249
1703124,DES16C3gjd,52.240151,-28.843998
1703125,DES16C3gsx,52.258686,-28.417925
1703126,DES16C3grq,53.277000,-27.546452
1704025,DES16C3gjq,53.301716,-28.156529
1704026,DES16C3gjs,53.343529,-28.220507
1704027,DES16C3gjo,52.356087,-28.398842
1704028,DES16C3gjg,52.058018,-27.662666
1704032,DES16X3gjr,36.169182,-5.110311
1704034,DES16X3gjj,36.587524,-4.144666
1704039,DES16X3gji,35.375980,-4.512823
1705017,DES16C3gjl,53.500992,-27.720814
